ln(alpha),alpha,ln(Beta),Beta,-2 ln(Likelihood)
-1.309397351,0.269982712,0.559643865,1.750049135,-21.91858674
-1.010426378,0.364063718,1.740841454,5.702139493,-26.4101981
-1.209900589,0.298226925,1.121739747,3.070190914,-35.70061215
-0.767427299,0.464205796,1.552808851,4.724722602,-23.55347027
-1.000653044,0.367639278,2.223131188,9.23620593,-29.07647162
-0.685768958,0.503702754,1.868705637,6.479903622,-23.96258277
-1.000170171,0.367816844,1.03236741,2.807704961,-23.05109335
-1.455763665,0.233222192,0.47310946,1.604977055,-38.66757068
-1.123729422,0.325065226,1.043979722,2.840498948,-16.87872377
-1.1575801,0.314245705,1.395850759,4.038408823,-17.62351557
-1.213511247,0.297152071,1.406035128,4.079747618,-14.52541086
-1.078640806,0.340057416,2.046574988,7.741341462,-24.76113639
-0.693482646,0.499832296,2.292434972,9.899012178,-17.72295629
-0.931568953,0.39393516,1.932842729,6.909123116,-15.26704174
-1.063549493,0.345228248,1.780619141,5.933528974,-26.74799139
-0.621576526,0.537097023,2.575381655,13.13632975,-14.67709568
-0.942874684,0.389506516,1.472114183,4.358439945,-29.51446739
-1.054444643,0.348385852,1.619148421,5.048789044,-19.13131392
-1.127284945,0.323911501,0.571267775,1.770510237,-28.32472988
-1.531301646,0.216253998,-0.333373741,0.716502358,-33.44817799
-1.046635314,0.351117163,1.229213798,3.418540815,-15.79126339
-0.320662452,0.725668158,2.285403765,9.829654295,-18.26071528
-1.311462138,0.26942583,1.290428493,3.634343514,-26.07894746
-0.969639692,0.379219649,2.109503457,8.244146693,-18.5440526
-1.312234961,0.269217693,1.46341375,4.320684114,-28.65565709
-1.330638273,0.264308507,0.645154926,1.90628234,-27.57397185
-1.2943516,0.274075517,0.730046784,2.075177691,-32.77057176
-1.85347599,0.15669156,-0.180051716,0.835227016,-46.32036014
-1.199334032,0.301394864,0.688610543,1.990947274,-26.5792472
-1.293686049,0.274257989,1.183485263,3.265736341,-23.12747278
-0.894708498,0.408726726,2.162831432,8.695724184,-17.75817915
-1.305838578,0.270945231,0.566959439,1.762898694,-29.32948447
-1.048808509,0.350354945,1.489430305,4.434568449,-19.6991783
-1.277667893,0.27868647,0.938438212,2.55598639,-30.68097358
-1.090461945,0.336061216,1.401936453,4.063060278,-17.5104837
-1.934720657,0.144464618,-0.831146425,0.435549675,-43.34630483
-0.726542754,0.483577951,2.071820272,7.93926159,-19.71148662
-1.121578897,0.325765039,1.326317081,3.767143721,-14.63665058
-1.120186986,0.32621879,1.617186891,5.038895399,-26.36060208
-1.2121362,0.29756095,0.668869729,1.952029751,-16.29772296
-0.974768665,0.377279621,1.40211213,4.063774128,-13.51359747
-1.264726377,0.282316534,0.676416267,1.966816542,-32.14787348
-1.39771767,0.247160422,1.538665107,4.658367696,-26.79804208
-1.094924905,0.33456473,0.641820838,1.899937209,-15.12450876
-0.800532167,0.44908991,2.356471429,10.55364639,-10.2070151
-1.531935019,0.216117072,0.720706538,2.055885259,-28.33867713
-1.02790968,0.357754,2.155990987,8.636444543,-17.74257085
-1.485794744,0.226322401,0.830821067,2.295202482,-22.16549675
-0.945308617,0.388559636,1.312591595,3.715791072,-24.93017602
-1.467031607,0.230609008,0.873297055,2.394793617,-26.97028586
-0.992917812,0.37049408,2.396998381,10.99013861,-16.67130152
-0.55197562,0.575811102,1.581304735,4.861294376,-20.42065017
-0.764269751,0.465673865,1.988897919,7.307475893,-12.10292417
-1.393343284,0.248243966,0.637478391,1.891704721,-22.8316846
-1.127849843,0.323728576,1.469631495,4.34763272,-16.41772103
-1.233357116,0.291312963,0.60629599,1.833627033,-21.57830748
-1.300903966,0.272285545,1.031648625,2.805687551,-26.84705619
-0.483801151,0.616435768,2.681449639,14.60625175,-13.26580399
-1.046735782,0.351081889,1.084548976,2.95810534,-20.90848853
-1.314871217,0.2685089,0.993097235,2.699582779,-21.10638879
-0.917447672,0.399537492,1.815029026,6.141254429,-17.8114224
-0.999283026,0.368143296,1.776042533,5.906435584,-15.34077427
-0.90113469,0.406108591,1.862801909,6.441760737,-18.43332619
-1.365345708,0.255292404,0.41611137,1.516054702,-22.97287229
-0.826527087,0.43756628,1.720389555,5.586704371,-15.74420626
-0.647652754,0.523272586,2.222624965,9.231531536,-16.91891074
-1.093595396,0.335009833,1.704506271,5.498670145,-25.74541705
-0.661546631,0.516052574,2.217310394,9.182600044,-15.93951833
-1.308285089,0.270283171,0.692403465,1.998513121,-35.33204678
-0.500076083,0.606484515,3.552128841,34.88750846,-23.12737636
-0.939700048,0.390745023,1.488714531,4.431395433,-24.0204004
-1.066256762,0.344294886,1.165242271,3.20669968,-21.20144393
-0.899556965,0.406749824,0.532287379,1.702822858,-24.49216599
-1.23807085,0.289943022,1.630632794,5.107105444,-18.95711461
-0.862965952,0.421908863,1.643932544,5.175482358,-20.58229531
-1.104141079,0.331495489,1.367978061,3.927401695,-29.22433874
-1.064476752,0.34490828,1.449926687,4.262801987,-15.89375794
-0.847660069,0.428416225,1.820725277,6.176336383,-16.57862923
-0.833799518,0.434395653,1.427013199,4.166236868,-12.33485712
-1.166254855,0.31153149,1.524398265,4.59237934,-33.0430149
-1.002597201,0.366925224,1.303734796,3.683026363,-30.75986101
-1.128337772,0.323570658,1.742713626,5.712824876,-32.58429687
-1.322725875,0.266408116,0.8264989,2.285303642,-29.33417186
-1.011558268,0.363651871,1.741955743,5.708496864,-41.92419793
-0.52331303,0.592554143,2.477512185,11.91159369,-15.51180751
-1.026476101,0.358267236,1.139198134,3.124262122,-25.68057437
-1.207005442,0.299091587,0.833319252,2.300943491,-29.96667678
-1.127972298,0.323688936,1.026756386,2.791994978,-26.50038974
-1.549239284,0.212409496,-0.089005032,0.91484097,-39.54376893
-1.848186309,0.157522605,0.274312335,1.315625653,-35.60858919
-0.640903269,0.526816352,2.098997124,8.15798436,-22.65817156
-1.000265494,0.367781784,1.630442938,5.106135921,-21.57706895
-1.084391359,0.338107509,1.727509884,5.626625501,-21.68131886
-1.085209597,0.33783097,1.256968718,3.51475112,-21.131855
-1.13412047,0.321704946,1.902015586,6.699384028,-35.69857259
-1.166161382,0.311560611,1.363652336,3.910449526,-27.94522568
-0.776913393,0.459823116,2.539843057,12.67768114,-12.1069706
-1.571583712,0.20771596,0.292773395,1.340139074,-30.86983668
-1.154763447,0.315132073,1.393044509,4.027091925,-22.17116872
-0.842730413,0.430533383,2.876551325,17.75294335,-26.12122447
-1.211475213,0.297757699,1.408252619,4.088804459,-28.02452455
-1.137903107,0.320490352,2.048316744,7.75483674,-19.76199862
-0.788007501,0.454749982,1.642601754,5.168599458,-14.43095127
-1.246771901,0.287431157,0.415818682,1.515611037,-29.81220822
-0.81091466,0.444451358,1.598102414,4.943642531,-16.57983616
-0.772543486,0.461836898,1.839906127,6.295947215,-21.40669706
-0.602239533,0.54758393,2.316670203,10.14184773,-23.11554056
-1.572070186,0.207614936,-0.142255253,0.867399822,-26.00568342
-1.617417824,0.198410369,0.161745002,1.175560438,-32.78257137
-1.215464688,0.296572169,1.520622767,4.575073512,-28.02327122
-0.803534454,0.447743635,2.198979982,9.015812518,-13.25415683
-1.293686049,0.274257989,1.183485263,3.265736341,-23.12747278
-1.099549157,0.33302119,1.375551826,3.957259838,-25.96527031
-1.713403567,0.18025125,0.352133289,1.422098061,-34.96164531
-1.11242757,0.328759904,0.340980194,1.406325387,-26.78938782
-1.114840619,0.327967547,1.623286953,5.069726912,-21.27343664
-1.252951132,0.28566053,0.855567598,2.352709394,-34.76260552
-0.578997573,0.560459905,1.957409319,7.080958774,-26.48611771
-0.794490145,0.451811535,2.215601101,9.1669177,-15.44107512
-1.096946238,0.333889146,2.00003183,7.389291293,-24.81562171
-1.079071527,0.339910977,1.279792516,3.595893559,-20.54875563
-1.128298845,0.323583254,0.720455445,2.055369105,-13.0583438
-1.264601318,0.282351842,1.133898451,3.107748319,-22.0064592
-1.419613376,0.241807487,0.998125244,2.713190487,-27.72973746
-0.921576555,0.397891249,1.947438897,7.01070942,-17.17700285
-1.672440898,0.187788134,0.169372681,1.18456152,-29.93168425
-1.540290179,0.214318902,0.534087292,1.705890552,-31.54794243
-0.731330191,0.481268385,1.637957291,5.144649748,-16.85691756
-1.709855454,0.180891938,-0.521837342,0.593429213,-40.49174468
-1.759961299,0.172051522,-0.518494581,0.595416225,-33.52161253
-1.361451084,0.256288611,0.276585315,1.318619447,-32.08414377
-1.2692918,0.281030577,0.506632807,1.659693268,-35.70123214
-1.227061492,0.293152745,1.051966333,2.86327574,-27.17921619
-0.855979134,0.424866986,2.395468154,10.97333407,-27.55676788
-0.991564398,0.370995852,1.913523336,6.776924162,-18.16089186
-1.258826187,0.283987179,0.105512697,1.111280214,-21.38837722
-1.406957018,0.244887338,0.739436437,2.094754656,-21.00122493
-1.372713509,0.253418373,1.302733572,3.679340675,-18.76322343
-0.886176935,0.412228721,1.727361136,5.625788614,-24.3194011
-0.988658889,0.372075351,1.937355076,6.940369919,-25.67092644
-1.172824448,0.309491563,1.665627633,5.288991753,-32.27814708
-0.223129717,0.800011068,2.580397062,13.20237928,-13.93721674
-1.060511152,0.346278764,1.33533022,3.801250987,-38.63393083
-1.517147938,0.219336557,0.445428523,1.561159045,-27.10242306
-1.052170324,0.349179095,1.527162012,4.605089074,-23.58693562
-1.018638372,0.361086271,1.422083257,4.145748111,-29.3460066
-1.133297363,0.321969853,0.54915284,1.731785297,-31.21713336
-1.007459697,0.365145382,0.583032022,1.791461957,-19.39484566
-1.169416805,0.310547998,0.920861634,2.511453412,-28.26955501
-1.144704234,0.318318052,1.287659492,3.624293933,-26.17138297
-1.33046161,0.264355204,1.285256039,3.615593572,-34.84549068
-1.134121056,0.321704757,1.454298366,4.281478381,-26.93669606
-1.078832972,0.339992074,1.733380485,5.659754318,-12.27735234
-1.07979488,0.339665191,1.404871402,4.07500267,-39.05823907
-1.012863788,0.363177426,1.432236803,4.188056579,-16.46566332
-1.132596065,0.322195729,0.421331985,1.523990136,-30.81347107
-1.40482672,0.245409577,1.058020784,2.880663888,-23.82490945
-1.225964012,0.293474651,0.463592638,1.589775224,-41.74266642
-1.237840786,0.290009736,1.33792306,3.811119814,-28.41947006
-1.378109893,0.252054513,0.83796527,2.311658587,-20.95197963
-0.950445301,0.386568845,1.581086015,4.86023123,-15.2232039
-1.193647108,0.303113757,1.129934582,3.095453996,-14.86330063
-1.108826567,0.329945903,0.924814547,2.521400616,-34.83141241
-0.952728693,0.385687165,1.73374919,5.661841486,-22.34560569
-1.386937488,0.24983927,0.209063714,1.232523525,-42.88759652
-0.961480106,0.382326583,1.554778883,4.734039633,-17.83919841
-1.290248465,0.275202396,1.34894454,3.853356319,-26.97994771
-1.178599985,0.307709235,0.749482735,2.11590525,-15.74371661
-1.362366521,0.256054102,0.560613721,1.751747255,-31.72061641
-0.756188568,0.469452307,1.577472726,4.842701499,-16.02493901
-0.777866951,0.459384858,2.397026346,10.99044595,-17.48929549
-1.381959746,0.251086006,1.271201736,3.565134341,-27.60696224
-1.586574534,0.20462535,-0.320250098,0.725967451,-24.50722975
-1.549050502,0.212449598,1.319532707,3.74167251,-36.27344477
-0.952350863,0.385832916,1.154729611,3.173165312,-22.42760384
-1.159483097,0.313648265,1.069234484,2.913148585,-33.23757733
-1.321775712,0.266661367,0.528172778,1.695830817,-27.024989
-0.9696446,0.379217788,1.701783297,5.483717776,-17.0415895
-1.421209757,0.241421778,0.573274761,1.774067195,-27.76674962
-0.857782437,0.424101512,1.64418105,5.176768658,-26.66039469
-1.368557263,0.254473834,1.79950335,6.046643653,-35.49026438
-0.79023084,0.453740042,1.503267447,4.496356703,-16.22351069
-0.783184439,0.456948567,2.399817912,11.02116937,-27.04035626
-0.420184511,0.656925598,2.65079084,14.16523666,-24.32021371
-0.832586368,0.43492296,2.001881433,7.402971195,-14.00027048
-1.071260297,0.342576497,1.303674767,3.682805282,-20.97566649
-1.055250972,0.348105052,2.101441641,8.177951092,-19.27490866
-0.799488985,0.449558636,1.352259589,3.866151582,-21.12668306
-1.070044806,0.342993149,1.740361325,5.699402386,-25.27444097
-1.729222466,0.177422308,-0.277362416,0.757779816,-32.07097466
-0.276518613,0.758419503,2.901886071,18.20845544,-22.00379166
-1.751817203,0.173458448,-0.473182585,0.623016307,-43.89955243
-0.981093883,0.374900777,0.19370527,1.213738505,-21.05111363
-1.097621074,0.333663902,1.225658364,3.406408001,-23.72876331
-0.67940782,0.50691709,1.462658705,4.317423038,-32.16111103
-0.770562547,0.462752675,2.433561558,11.39940953,-13.85423314
-0.33041841,0.718622992,2.262674187,9.608750431,-14.10781624
-1.254801304,0.285132497,1.299264143,3.666597583,-23.20377732
-1.37524656,0.252777263,1.150542508,3.159906719,-30.15139683
-1.022171446,0.359812777,1.863868429,6.448634667,-22.03060656
-1.397626038,0.247183071,1.074476696,2.928460025,-24.62763004
-1.097246812,0.333788803,1.222505477,3.395684896,-15.9483484
-1.21719443,0.296059619,0.50653854,1.659536821,-23.29568598
-1.245749169,0.287725272,1.155433698,3.175400283,-23.27399616
-1.344358235,0.260706967,0.149685963,1.161469442,-28.54119869
-0.971745603,0.378421887,1.541315957,4.670732714,-14.15964497
-0.967587874,0.379998538,1.571534394,4.814029149,-16.91293464
-0.711252984,0.491028561,2.254356361,9.529158002,-18.62892008
-1.235886495,0.290577053,0.92092127,2.51160319,-32.999151
-1.63487665,0.19497642,0.429337216,1.536238991,-39.42994505
-1.472911256,0.229257087,0.721363873,2.057237109,-18.55909726
-1.074121636,0.341597671,1.147850173,3.151410635,-14.03277557
-1.067719771,0.343791548,1.464619235,4.325895776,-17.03806591
-1.337645344,0.262462952,1.229618357,3.419924098,-29.47223105
-1.300085933,0.272508374,0.858720021,2.360137834,-39.18884536
-1.57580642,0.206840685,-0.440551543,0.643681305,-38.23479444
-0.94689131,0.387945152,1.171459506,3.226698589,-16.25704152
-1.189705771,0.304310788,1.02928067,2.799051669,-40.82706721
-0.873768536,0.417375687,2.354462224,10.53246323,-23.35985102
-1.309397351,0.269982712,0.559643865,1.750049135,-21.91858674
-0.842823758,0.430493197,1.840264518,6.298204029,-17.34475354
-0.899765684,0.406664937,1.556596291,4.742651135,-12.46688086
-1.332980968,0.263690037,1.108372909,3.029425232,-34.14993808
-1.087633677,0.337013032,1.559102006,4.75454977,-20.68327196
-1.076887574,0.340654138,1.296978259,3.65822574,-19.78079854
-0.888318783,0.411346735,1.884482067,6.582944034,-27.82045377
-1.278257464,0.278522213,1.405827999,4.07890267,-38.75078174
-1.280788314,0.277818206,1.397866368,4.046556886,-20.76495084
-1.322776018,0.266394758,1.115916847,3.05236545,-16.0450898
-0.578916696,0.560505235,2.946606371,19.0412251,-22.59643936
-1.045643022,0.351465746,1.957739692,7.083298518,-13.51635294
-0.786250647,0.455549614,2.10308372,8.191390962,-12.78917958
-0.587989206,0.555443044,2.771754941,15.98666506,-9.712394401
-1.026597756,0.358223654,1.290905533,3.636077654,-21.67437007
-1.420708083,0.241542924,0.844817605,2.327553241,-29.76459076
-0.706165833,0.493532862,1.976978597,7.220892768,-25.24463343
-0.806847687,0.446262611,2.205765401,9.077196608,-28.46731169
-0.785401279,0.455936707,1.68568964,5.396171063,-17.01756438
-0.981309712,0.374819871,1.653378918,5.224603543,-26.83912011
-1.586521085,0.204636287,-0.34121491,0.710906111,-26.716158
-0.842119035,0.430796682,1.14612855,3.14598976,-23.93814517
-1.179511569,0.30742886,1.489531109,4.435015494,-27.33745098
-0.909928185,0.402553132,1.544690988,4.686523213,-19.57576602
-0.903382524,0.405196751,1.289672401,3.631596655,-24.85064542
0.041454102,1.042325321,4.129434944,62.14279885,-18.4919432
-1.163124766,0.312508139,1.382266992,3.983922919,-31.78495174
-1.662946756,0.189579512,-0.247501975,0.780748679,-31.62399186
-1.277035927,0.278862646,1.728782574,5.633791005,-30.2029695
0.161165092,1.174878916,3.438626328,31.14414694,-18.50742607
-0.554932804,0.574110838,2.695251473,14.80924241,-8.486328907
-0.956344699,0.384295036,1.722146198,5.596526837,-24.55026683
-1.000402048,0.367731566,1.917105257,6.801242101,-14.53501682
-0.813510687,0.443299047,1.750440796,5.757139842,-15.23109008
-0.883712095,0.413246052,1.724077119,5.607343731,-17.19800893
-1.431862645,0.23886359,0.833640549,2.301682895,-26.60005325
-0.910540348,0.40230678,1.527036107,4.604509304,-25.67641198
-1.091316399,0.33577419,1.875808818,6.52609541,-22.06065351
-1.399735979,0.246662079,1.240498446,3.457336331,-33.87456917
-1.001003595,0.367510424,1.763586137,5.833319013,-22.34131072
-1.353661035,0.258292908,0.421742422,1.524615766,-29.6098274
-0.954167969,0.385132453,1.28663146,3.620569958,-13.60312585
-1.069422131,0.343206789,1.749322548,5.75070553,-13.2397682
-0.836170524,0.433366918,1.834549096,6.262309808,-20.27483376
-1.20093073,0.300914012,1.271075247,3.564683417,-14.50906936
-1.245055805,0.28792484,0.747747,2.112235785,-22.3802893
-1.243968449,0.288238087,1.310879264,3.709433849,-30.23871655
-1.213663078,0.297106958,1.27228455,3.568996808,-25.16287405
-0.693830858,0.499658278,1.998981961,7.381537576,-11.77626618
-0.883377209,0.413384466,2.326845772,10.24557364,-9.671635692
-1.257472368,0.284371906,1.291574112,3.638509471,-16.89055185
-0.723380818,0.485109414,2.088479896,8.072634585,-29.29726518
-0.685768958,0.503702754,1.868705637,6.479903622,-23.96258277
-0.951160204,0.386292585,1.575560159,4.83344836,-17.06831107
-0.490993017,0.612018348,2.668003614,14.41117019,-17.37550895
-1.733258113,0.176707737,-0.430751984,0.650020106,-40.10944715
-0.797184044,0.450596038,2.519942035,12.42787626,-11.5393736
-1.2206586,0.295035792,1.539357898,4.661596088,-24.55259544
-1.220563545,0.295063838,1.408736819,4.090784738,-41.82610806
-0.812180224,0.443889233,2.189141111,8.927542056,-11.08981011
-1.150744053,0.316401262,1.54926649,4.708015537,-20.55381959
-0.728527954,0.482618905,2.366702267,10.66217324,-7.66051541
-1.424621721,0.24059946,0.231959018,1.261068047,-38.87138755
-1.280030747,0.278028752,1.572438625,4.818384109,-39.1996087
-1.039049688,0.353790734,0.941565273,2.563991626,-21.20709571
-0.601795255,0.547827263,3.364942076,28.93182139,-20.11592594
